"Saline","Albumin","Heavystarch","Gelatin","Balancedcrystalloid","Lightstarch"
-0.0571136041328123,-0.0842495632654432,-0.349718354556566,0.272620407310916,-0.209148239824883,0.234184464041638
0.0263490963708184,-0.179766660914187,0.10737402640692,0.31775483295391,-0.251846293697787,0.0411707517130894
0.0138631149199291,-0.359211889577823,0.112691526496094,-0.164028161105263,-0.282364079016134,0.107231582591062
-0.0399380136724094,-0.212280722382438,0.151416028624843,-0.199913029365315,-0.275106534359047,0.182923660329095
-0.0342783480747186,-0.280718335313319,-0.016415915601098,0.272272526293007,-0.319612875253183,0.0302698887109725
-0.0123753529395271,-0.343187598771099,-0.0478977445776326,0.68043289624501,-0.158706034030892,-0.0248230664155038
0.0352213484650013,-0.234145551209494,-0.0719969795694805,0.37037552083404,-0.18798452042821,0.12948874222446
0.0458472434029015,-0.318321475211737,-0.116007432088527,-0.418769302268401,-0.186543523101167,0.169754889366061
-0.162257948795043,-0.184457687300659,0.0172276436535442,-0.0426634952224552,-0.337779282736106,-0.0512357010944772
0.12832642105653,-0.228797162881136,0.10593753548487,-0.205958772922404,-0.116697314880248,0.0933304645879847
0.00255644189339703,-0.0196289672050232,-0.0989198612086252,-0.0972582802850598,-0.25208080471108,0.0337905289032917
-0.0148730923012015,-0.224359971017705,-0.163645715898719,0.402844046734535,-0.339153730915961,-0.0275974251233842
-0.0867324492224966,0.0556237034128541,0.02307964492452,0.267831445946022,-0.457442123300047,0.00775156111121188
0.115885536932054,0.0146758371860525,-0.315835084990875,-0.843871889065268,-0.394534730817716,-0.0847129753794822
0.0738077567003081,-0.127434309632176,0.184027850295417,0.114038457170765,-0.28742570541626,0.193314891823171
0.0776434187553114,-0.0894993022519605,0.0910633967464555,-0.0407822702289161,-0.213333306848748,0.144045164859135
-0.195410036680157,-0.194193286768392,-0.165339079390886,-0.300687323921935,-0.332566706355468,0.0768018582889926
-0.0017365523486589,-0.366518346721024,0.0270051270766116,0.224240001598065,-0.201798182230192,0.0768015511626748
0.121882144905259,-0.298865716203305,-0.129430360931886,0.318724981175531,-0.188423749983663,0.146403662090401
-0.00114012417775249,-0.104584422476286,0.0978423409644282,-0.22667751309299,-0.0669945712960041,-0.0248314982167656
-0.163568458600934,-0.215398112187689,-0.0234737375962373,-0.218305632503669,-0.357700306874894,-0.0193760602363704
0.112291108592262,-0.51585511076507,-0.326307326895918,-0.448336644346972,-0.139228692518713,0.12647446349314
-0.0843419655728369,-0.189513565719017,0.0318447367671233,0.223822574508726,-0.195725321820778,0.0615298177974598
0.0326871928934133,-0.415468431188476,0.228631620201371,-0.0296343912211972,-0.1998931697312,-0.0836172348062074
-0.0365558817713205,-0.0816184091982221,-0.0310790670069799,0.139378565801451,-0.388017185597869,0.0889754297522862
-0.051158157698949,-0.448960852131005,0.0317138687238912,0.0462036628497043,-0.328149374765641,0.0687732934710757
-0.186047539901178,0.119443810865639,-0.361935749434439,0.164047529577247,-0.275176431044708,-0.066787932456308
0.0330730277912138,-0.258405597955936,0.150847205654757,-0.377224078926509,-0.111516261138642,0.0946133634321029
-0.105751363718961,-0.225458978972178,-0.1703853910779,-0.716950082346247,-0.0516687064459139,0.189245984466421
0.0140432322977382,-0.412478175549868,0.0172901447941643,-0.333431481764629,-0.188896160321966,0.123959379831251
0.01894346066852,-0.207085543788498,0.0916050800129,0.445504947047223,-0.207265436967996,0.0315485098296123
0.0938067778897944,-0.166056429848639,0.140680967669657,-0.44496204136304,-0.2602198836603,0.145725953337576
-0.0691344965978063,-0.458816764979975,0.0242597552252022,-0.185351894822536,-0.302566780493408,0.114743805041044
0.211658778671185,-0.189744077477697,0.0745807345813359,-0.763721102546352,-0.241914212703419,-0.118799100686268
-0.170387895098227,0.0175124517651994,0.0417148150924915,0.258256978366425,-0.307273485053827,-0.0762292240569069
0.0430015650582144,-0.368227197278285,0.268884484365967,0.0698724226951317,-0.218292633282372,-0.103923693418038
0.0519390486186815,-0.0239693955401804,-0.00918784881645963,0.0612700269646313,-0.0876055967966112,0.110082095582635
0.063491842593298,-0.0345313326019625,-0.00529733516645791,1.22978601346233,-0.214764454315132,0.143092726777304
0.0917294193355563,-0.0874658585398163,0.0888638479058964,0.172924219802311,-0.453911565107378,-0.031416891994555
0.234512882823295,0.0954257369033025,-0.0648644997138985,-0.910668926091589,-0.330841780754142,-0.097038824051559
-0.167981386355302,-0.0521343439215546,-0.0339225502176179,0.584577161081243,-0.390024960753905,-0.0503377073111943
0.0642808646415049,-0.0207532398257062,-0.0733140878281843,-0.324768490061575,-0.0574404693477585,0.199990351758134
0.105830009464074,-0.0727361852508009,-0.208041177554392,-0.727523744871121,-0.0291645364865754,0.071008854193952
-0.0825413598797725,0.0351521288273649,-0.131537935590773,-0.133735284923284,-0.204963126823486,-0.0868441781891034
-0.0502947377661933,-0.357763574564663,0.104582367933309,0.165272143354949,-0.281548538143694,0.16620700062292
-0.00455165183501669,-0.229199876300422,-0.0326226920644789,-0.203833928570927,-0.245403769394115,0.129855984965424
0.0203853755697841,0.0505727592477101,-0.128705637795227,-0.0765202893344735,-0.111562735613323,-0.0691967716122081
-0.141019826888073,-0.0985972825228462,-0.104361826103753,-0.330318983341692,-0.348375926294134,0.116961006030343
-0.0689742931101715,-0.202881974932014,-0.15407529004752,0.204660351930087,-0.32100210416479,0.085043268161734
-0.0548552553246333,0.0857065297981471,0.00264485768260944,-0.665365802605084,-0.107536949066447,0.0361993878855606
0.022800675065787,0.0145271095556025,0.00313889047087303,1.00954159968009,-0.306436414920946,0.0759616247626789
0.0475605132542474,-0.0761800123269075,0.0592781419353228,0.247892801931689,-0.381334000790102,0.0046542286980395
0.00711050640107456,-0.271680967797826,-0.00790278457337532,-0.261139766674611,-0.156476995748887,0.0624718393257276
0.0548354309732815,-0.230248897535934,-0.140375720985157,0.592700136290868,-0.34160494228005,-0.031383547886816
-0.0685782163437558,0.080293102431727,-0.0642318617823682,0.46086273192259,-0.358867783604058,0.00365291157622348
-0.0159298127622128,-0.0965078353089423,-0.0904536027382574,0.303848880447497,-0.239576718176025,0.0599313496891291
0.212318648717632,-0.299493208851319,0.0782805071243158,0.455513320863216,-0.0769419521144196,0.0733275564528747
0.0251019288489206,-0.173247623091596,0.0439660904258698,0.271296131521488,-0.280856375656711,0.125648322346291
0.0594682080174693,-0.0901317572158136,0.32102558860682,0.145104490121214,-0.305118973344008,0.0824618637312648
-0.0265812484587352,-0.313645935968673,-0.1000909325116,0.0819619683483524,-0.149630499390368,0.0763887201819863
-0.0824937419299645,-0.220206971581794,-0.252261217095921,-0.0362777541964154,-0.388577728143066,-0.0862945481338905
0.0963037164903795,-0.223627630874304,-0.049976476814686,0.233859678013803,-0.299084763866965,0.0235073997084451
-0.0573089864662799,-0.250258531305245,-0.188915792231339,0.338597088108767,-0.186593844576526,-0.0300226001304064
0.178326878531654,-0.234540400328509,-0.0901412489307845,-0.527137319351373,-0.247795938759957,-0.0416882567833056
0.0351713922512053,-0.166847562350567,0.0630201829698023,-0.214867969902196,-0.425304496170854,0.0794664216304263
0.044177809513563,-0.00138597920672465,-0.0719434026972014,0.229301098539985,-0.203236669155622,-0.00120395957532184
-0.15580969192652,-0.30128338971615,-0.0308277519207553,0.0915008144429389,-0.394940850787872,0.034476695992544
-0.111925278949049,-0.0833359059709363,-0.0401601006133574,-0.148935994521593,-0.187377206842448,-0.0377761579150896
0.116724765003994,-0.313551302309602,-0.288881833384975,-0.306943301691149,-0.288664761308687,0.0267060282122651
-0.0800058153948213,-0.256256545440906,-0.014291708568066,0.137938549924968,-0.23982362855438,-0.0420713333752574
0.0213135618211281,0.0167583635945185,-0.157085933488727,0.766654190167497,-0.160812985076324,-0.0745457851640918
-0.0957519749884579,-0.242663594604806,-0.0507013217385355,-0.305280346950779,-0.319336255202763,0.0781874788093009
0.0278256142866908,-0.311269644467426,-0.112835488864982,-0.305613011689988,-0.523716613766605,-0.0121159900508403
-0.0639576958302071,-0.212650406009626,-0.179762890823565,0.220471037609939,-0.399130594262121,0.195021413415053
-0.112903987389893,-0.129905590043982,0.200385917159653,-0.224936131663937,-0.29026355184657,-0.0200343163352612
0.0101546080687092,-0.112451436725746,-0.251272149558608,-0.346331344577879,-0.396859507651048,0.0834978570942239
0.0370044039032932,-0.30439503073568,-0.184863961956223,-0.580652267175852,-0.179953042232885,-0.0268666785088333
0.0716906164541451,0.106692554657358,0.127216160169712,-0.27267346280392,-0.132274600137819,-0.0193117460721614
0.0288574730376609,-0.171646878096221,0.021333054186309,0.0436416247057319,-0.220885550880576,0.102005954185055
-0.212427779982322,-0.238064954432232,-0.000364788016374899,0.118740790544657,-0.237766554268402,0.20414806439104
-0.0131900516667646,-0.182843348243361,-0.0665953672208295,0.928792204201181,-0.316482275172525,0.145210656910325
0.113902201041659,-0.309140709322552,0.112905339523202,0.263378671031392,-0.14598396629287,-0.120089497963392
-0.0774154449449035,-0.255335243951298,-0.0255575310099468,0.0168094122555716,-0.266897832814329,0.0989335550536704
0.0914701733516293,0.0567750230476087,0.0292412811630083,-0.399486016252192,-0.394929358600154,0.167369042203989
-0.0393910284770934,-0.142805350702661,0.00237796437747333,0.292563151326159,-0.295337539995369,0.0125874490746768
0.0438332672803585,-0.315726853843294,-0.0803423987669231,-0.180073554615678,-0.366252322420827,0.0582641608425377
0.0451040535303267,-0.181609173577899,-0.00633092189449583,0.00605131038377139,-0.269727585562064,-0.10311553967121
0.121272514159585,0.0250580996426762,0.0637387396908241,0.263475501886789,-0.2427101165151,0.00555612375144297
0.0193958982637389,-0.280629433100478,0.0424136680527522,0.190739255802805,-0.250327582972343,0.0193512279924839
0.0302081214085618,-0.0865649180302423,0.136325372723879,-0.47947343737825,-0.314095592072136,0.202391954655088
-0.0164090712561904,0.0473511334582101,-0.155798065234524,0.486936255700614,-0.341299671944741,-0.0378427274107588
0.0295860759936297,-0.238326662933642,-0.197192506238101,-0.378332128001183,-0.219150119359569,-0.057950382388386
0.101778956588958,0.000136568007439941,-0.209668452097052,-0.621985838895641,-0.481026441591896,0.115786404340196
-0.108647902655836,-0.042097685769075,-0.0781743292797365,-0.466337158262161,-0.343031022274568,0.0475389153311254
0.201883701549695,-0.139900012928679,-0.262229617404703,-0.149908324575269,-0.376478070932225,-0.056588974562482
0.0746883929597422,-0.262958298190358,0.0917512916435995,0.132127861394436,-0.246120830825509,0.197135247985831
-0.0532842961600233,-0.146662127943439,0.400404126705903,-0.0942671822622631,-0.0643372500255932,-0.10448842618716
0.0275508648224999,-0.279728121034107,-0.25132448122512,-0.193834020180293,-0.00810887558730666,0.0252503522364914
-0.0565591545788436,-0.036403319278547,-0.142064284062091,0.129590134596965,-0.222064186726301,0.00412809721558915
-0.037659245683561,0.0565711925738568,-0.0715653291257393,0.863371773919125,-0.272626965663715,0.0200640278851803
-0.0612455254999994,-0.635228949547291,-0.301064500350051,0.00384646806565075,-0.328712182706076,0.188582575334181
0.0335135006942263,-0.272908922815726,0.0860708326740234,-0.233302123871111,-0.233719118452166,0.102946533687889
0.00416880022435554,-0.231597891166016,-0.0861169830676155,-0.103060427681598,-0.0979916143042473,0.0444437822285687
-0.0920005539599568,-0.277230529460149,-0.184746646359516,0.205091204300509,-0.281891622295209,0.069768988880838
0.0308039599118716,-0.659858428697678,-0.166971768446138,0.855533940922928,-0.230538944325211,0.0299475982152382
0.0524793258327563,-0.111208396987416,-0.224706353746752,0.0431101993553784,-0.175154009650242,0.064858510978701
-0.024716099071847,-0.230009255116863,-0.187984768749017,-0.0826066976803232,-0.20944476375357,-0.0193416184435523
0.00287751009373777,-0.159115483164148,0.0750541699583066,-0.567377417172382,-0.237844420002461,0.136545345970931
0.0327118036402087,-0.480078927873618,-0.0629181756827012,0.524764148408155,-0.355388664264043,0.0572598854639372
-0.0723618194911039,-0.0376016148789077,0.102840452612983,0.152480325304211,-0.199110563969851,0.0323080115946497
0.218137704270415,-0.0410848123107776,-0.225249408709421,-0.479554236375974,-0.252677694625205,0.0118470081353439
0.024223378948973,-0.260457673477511,-0.123801511352041,0.406683324637548,-0.155429959073142,0.108514745409245
-0.00267298947332595,-0.0692746768822949,-0.256239276415108,-0.475177172510085,-0.128435018329859,0.00153382458589104
0.0287434787060203,0.0813394972599689,-0.104678020425088,-0.354689851126551,-0.561415587983164,0.0257987796583207
-0.0185142196142639,-0.0512133313404445,-0.120416139282371,-0.0732805499062926,-0.265514706474928,0.0750262883025737
0.0634177946443799,-0.301017173780709,-0.0129520933279364,0.173537190875699,-0.243837517607585,0.174490333479395
-0.17793335107548,-0.102918001229411,0.111754685370875,-0.430549082642177,-0.236188501411435,-0.0475584479519686
-0.0358171480986101,-0.19121466013671,-0.0723390315906081,0.781472356301228,-0.260927997496163,-0.0829340818099572
-0.075578497674304,-0.245177896581394,-0.109658396147767,0.276164824921209,-0.323142387743941,0.0941687767184956
-0.0325996092902577,-0.371060941099266,-0.0593030800048777,-0.198293490297152,-0.249940123129508,0.194782977564979
-0.00938652231930493,-0.220406184409123,-0.244168322856587,0.124257038126319,-0.270136350749564,0.180660961066008
-0.194897931288454,-0.323627738110593,-0.120442423502273,0.066124113756539,-0.31608463505527,0.0614638589651364
0.247601437123592,-0.255318947361369,-0.0373179292056353,-0.240330895626513,-0.138054652171607,-0.0716042361168019
-0.0426683352256103,-0.156190081867269,0.0630517270575328,0.136062155634383,-0.183938156736447,-0.0870890404457049
-0.057721870763188,-0.210390142981784,0.0883783313963437,0.0345523539099863,-0.277274438925388,0.0504578854764574
-0.108856030915302,-0.412456372340935,0.00621045104099451,-0.303201962968718,-0.221118438717193,-0.0755481685312114
-0.0734060974549146,-0.187413445888601,-0.200611897699946,-0.02141188480494,-0.22728707365183,0.192625792769038
-0.0662161997619367,-0.128317880722889,0.0425346436166981,0.922906440932958,-0.0661479702664085,0.126987255166513
0.133165651969056,-0.249644580288156,0.0897479350928272,-0.194356930863157,-0.182787856975534,0.0540418268362373
-0.050908311860538,-0.134526942156533,0.0625477506042657,0.279508311242518,-0.367347681101573,-0.105449188941614
-0.0213626108362447,-0.381959321907797,-0.0490693369133324,0.033260707821115,-0.303761236439135,-0.113333274112883
-0.0453698747273843,-0.262077672866993,-0.269581243534801,0.266052804510356,-0.268788722169785,0.0483185290208353
0.0598295337348094,-0.0201030371267533,-0.223076710036081,0.921167871498183,-0.321868833907569,0.0514869858221571
0.0546864179555109,-0.268785695113614,0.0979069351397739,-0.0817525940058665,-0.273201488792295,0.267860616392098
0.00447502823072145,-0.129506243904952,-0.332251270698626,0.0955881987269463,-0.24976526909779,-0.0976185542298187
-0.0244256111482441,-0.334544738411576,-0.170716924403492,0.0118792293261059,-0.241928840271031,0.0652712469597029
0.134534493381497,-0.276413383813866,-0.0500102618518561,0.125402883903546,-0.168303255952137,-0.0629387856229304
0.00461778561019634,-0.173215515420425,-0.221446178113727,-0.464188531632861,-0.119754238909657,0.114180767565666
-0.0625005688934062,-0.158345449901313,-0.069659740650018,-0.251824073789787,-0.164424736940573,-0.0192287552700154
0.0141314591185661,-0.10761119980939,0.102616508083231,-0.211443367205163,-0.111442080966011,0.238355608245287
0.0122945917496539,-0.325717310464629,-0.15266936791874,-0.168942971891482,-0.197176576289974,0.171369463661132
0.00238658017399356,-0.326578485552403,-0.118169793236243,0.475456871060959,-0.403332753185107,0.040146599890388
-0.0605584628826572,-0.06500985813211,-0.0057886427923475,-0.0691770772049348,-0.439723132249756,0.0656627711134173
-0.117083813410692,-0.276263897958804,0.151918977411769,0.705052627328948,-0.138644297285233,0.0592117376991653
-0.0598403893172776,-0.122967312710512,0.0598261149961649,0.371430386341723,-0.382973231145087,-0.0633549058734349
-0.0878556898816508,-0.135830214373394,-0.233715845230907,0.347305240282983,-0.407713764862511,0.0817877017085662
-0.0100804583830278,-0.183070922197196,0.202168673534376,0.00445677254414237,-0.251612097309877,0.0114494390724581
0.076288285605523,0.0164586555537132,-0.183871915225319,0.140907994781224,-0.422411128270008,0.189437286393294
0.0472123447554064,0.0346271596021363,-0.113211285262888,0.149832881745896,-0.124205667915816,0.0953280873439828
0.088917873853426,-0.00248165013765045,-0.0902188314661814,0.0907744819542608,-0.242753121032897,0.00240745601324167
-0.204667608920497,-0.281836134094421,0.147999456374281,0.911972483279139,-0.356132735515382,-0.0161290910659613
-0.208314730852788,-0.155365973581005,-0.118020138193308,-0.422042081414234,-0.282524725759675,-0.0474937602974412
0.0955997959334573,-0.132218783420055,-0.0363945132654269,0.387087612677599,-0.198100001490939,-0.176109092715
0.0282123883705043,-0.119944715175399,-0.00753502665028551,-0.187472016133329,-0.237753787899321,0.0283968037582141
-0.116904505460442,0.102446940006088,-0.256936009235517,-0.21544480582878,-0.12727619278844,-0.108736978657851
0.0682746851654165,-0.24522278273004,-0.0970350243355017,-0.689234782028997,-0.325323842575183,0.081653246748192
-0.0403122839106783,-0.0128459883209907,-0.0416675732024882,0.035910682541806,-0.260438431351488,0.0817295429000114
0.12886930681837,-0.0668443415044939,0.0567022004198072,0.623716429226494,-0.295831967277024,0.0383599599556676
0.186598529224274,-0.270951879492439,0.0457377116997464,0.156332921589019,-0.0380818195234122,0.191980039065875
0.0239562361016075,-0.105170543248068,-0.444686569461491,0.0164527018961542,-0.179584168761378,0.272256300174301
0.0129494067424617,-0.101226827590124,-0.0393364138001797,-0.433844843222974,-0.242063102026366,0.101742402581535
0.029237900137128,-0.0847180639032957,-0.0509768630484129,-0.128577287732336,-0.145264068599986,-0.0770545071257552
0.0755117962477127,-0.175886223391342,-0.394811103454462,-0.150361955589904,-0.116145411981071,-0.149980968546306
0.145511213447354,0.0221794361262547,0.105883866899447,0.0139308352598842,-0.309905850762456,-0.101585211392841
-0.00780510947692775,-0.230743217599128,0.20168198679665,0.139416420928293,-0.306989248908443,0.136333802725813
0.0831529467051757,-0.271117345454912,0.0118129631080123,-0.19516908377737,-0.322677958166122,-0.0397540794125047
-0.039964551350609,-0.347864799295591,0.0600654735237108,0.288645766514698,-0.263647614364523,0.195053275255781
0.0504674535525132,-0.0907966143012691,-0.102417525017987,0.577551877227727,-0.238702238514266,-0.000578455076467886
0.0888526065038229,-0.318889870968492,-0.192213898501011,0.542463854616516,-0.146962144456395,0.140417304275734
0.0677736598321646,-0.165630621066478,-0.17568323877531,-0.162105228374077,-0.276977258357696,0.132642922708432
-0.0185680962966097,-0.0933528457568564,0.0290748845198328,-0.0912881630133716,-0.390351591030254,0.0274828618971736
-0.0361307928247981,-0.439324874955147,-0.0973409988961964,0.5237162193348,-0.32647450986712,-0.0193261668368783
0.174779265320197,-0.183402633196845,-0.267146995589888,-0.425958506851675,-0.0278402799992526,0.149938607668967
-0.0172806712440722,-0.494318711277608,-0.299939040601793,-0.471737074676899,-0.399603863913452,0.0128463665362372
0.119485811678472,-0.26796433090242,-0.155286139115067,-0.412594464193785,-0.380306573138958,0.00376196288616519
-0.1270778733992,0.0657604086808519,-0.088188565644049,0.40922644729398,-0.319998611283571,0.0500201760249718
-0.0999502786224764,-0.319123440692975,-0.110288395125678,-0.0309612226459207,-0.232030312594849,0.0583837142042003
0.0775854981050942,-0.317820299620475,0.0768060856680736,0.229961645815652,-0.412018293005847,-0.0793356060158241
0.155213470429757,-0.169507706399462,-0.0920345653446121,0.134723787338632,-0.389732958621571,0.0186204792967995
0.0696982811156668,-0.276517245747748,-0.138849197244552,-0.255117839322686,-0.1030506548114,0.087905885405963
-0.150089992241142,-0.300614613581377,-0.316649826110228,0.0477097409761497,-0.225364799776085,0.0171966903201512
-0.112777849345281,-0.466070947402762,-0.123343205863092,-0.846993302226508,-0.147937448718458,-0.0222893400254607
-0.268807714033975,-0.0404087489615954,-0.00583949409689969,-1.00288574487533,-0.280555305327659,-0.0537661149730074
0.132708491987602,0.0919944579102236,-0.0313135523014838,0.415101457247919,-0.0978486493175569,0.0012400555026539
0.0486911096244388,-0.234490977290298,-0.130010475877331,0.179889839459074,-0.279551196330833,0.125504485131878
-0.0382024260662381,-0.35107860234478,0.0159047376381845,0.370994329480968,-0.410837554040794,-0.0853327382800139
0.0100428549968597,-0.177041056820903,-0.127700454093833,0.602317740412719,-0.423727491012736,-0.0945056208298692
-0.0384917360574472,-0.170986943070498,-0.200954858817039,0.428838301844626,-0.285524671583067,-0.0629126875590843
-0.101021745227923,-0.334740549869184,9.12264489966244e-05,-0.356365587215633,-0.250138206321591,-0.0766326120802261
-0.000188899259475999,-0.17276662104473,0.117033640516915,-0.000719235989874847,-0.168342380375009,-0.119569385208427
0.0327100993286599,-0.200790571736912,0.126213615377793,-0.514343570374432,-0.171384164032578,0.00484140791490964
0.00283110663350225,-0.201158191196691,-0.0191311866550608,-0.192398709472459,-0.220826677973147,0.079408572852323
-0.0234938840363691,-0.257486403721355,0.217564189131431,-0.395828710878764,-0.279296907382967,0.097758697141946
0.0165298965044633,0.00072602639955982,0.00774109163555136,0.315454377488257,-0.151698278096623,-0.0970246159271629
-0.00725400484687529,-0.0994542637996011,0.159562884284121,-0.699545760862092,-0.354812441058542,0.135343689713362
0.0989351568896498,-0.275718291887297,-0.265282635673436,-0.330282255219356,-0.0984486658873929,-0.166787334822118
-0.0319208716357301,-0.11115937244862,-0.0676910290481482,0.0253778008149814,-0.0819515997244733,0.00758373170107922
0.024502050577057,-0.266214820703525,0.0163482545288956,-0.10900962904762,-0.215297441038003,0.0325570094028057
0.238296493105579,0.0626761291788423,-0.133063349472572,-0.168197936783628,-0.400045816005617,-0.0572379390017789
-0.196995983895816,-0.098311020741575,-0.177471116113699,-0.00727055569262476,-0.0658420907439388,0.104153882115068
-0.129820035871986,-0.324651014466094,-0.2948852605813,-0.419894553823229,-0.0960533327144502,0.0858827745254203
-0.138148841215329,-0.104359964638219,0.0468602370418402,-0.374487999552291,-0.266830419031258,0.0532245370839779
0.0339831623309017,-0.074969886873996,0.0203971699532127,0.0573301377122985,0.0250853568380802,0.036536873130504
-0.173366353775954,-0.339030360812048,-0.100550647303569,0.367695892764825,-0.401089040799464,-0.0835757449382661
-0.0285659933287418,-0.10303877046665,0.0486847437335863,-0.0856875167657529,-0.344436438880775,0.247676777348166
0.0458059280726024,-0.182384656942427,0.025816627286866,-0.243809078643026,-0.227836855007112,0.086959985778891
-0.0724491803567565,-0.235875801864058,0.0242579303320373,-0.552453898108696,-0.131289234054365,0.0254739494590824
-0.0584788069683215,-0.313203622123242,0.157502857372881,-0.0982737185404134,-0.24683068284475,-0.0129674739032245
-0.0922384335215643,-0.108474252628248,-0.0597610122409634,0.109806276075498,-0.322301980157626,0.135191286561523
0.0527782931062619,-0.133519344217212,0.00822544696127063,0.502613373564226,-0.168255212132833,-0.00416189324823196
0.0386731232819577,-0.19141979372091,0.182636986434631,-0.453753952245256,-0.223849979953192,-0.0313080989693762
-0.175340341244112,-0.269297765055882,-0.183416059776127,0.0599438185451166,-0.210215803612136,0.052460662585787
-0.000587347218369946,-0.0918782037209476,-0.114013301222955,-0.980074420325246,-0.133540508314184,0.0324420183595527
0.0737846481716096,-0.114433451121698,-0.0690905409884091,0.291558510773115,-0.385901163791377,0.0881493922336236
0.127164309774006,0.0361511789900454,-0.112764990174985,-0.0708589188398051,-0.139648659460056,-0.00735222102695455
0.0545322796052351,-0.232633148146314,-0.140637900993405,0.0622593204238159,-0.267305180503185,0.00432390064475043
-0.0587074879355143,-0.0899028057800867,0.18458087260337,-0.108862141917072,-0.375365219983435,-0.0408821685215906
0.019768754458165,-0.194161817933375,-0.193151753588868,0.12597563963627,-0.261828913548825,0.0723235318860495
