"plac","ICS","LABA","LABA-ICS","TIO-HH","TIO-SMI"
0,0.139448217912939,0.0160319858834195,-0.0692354148895939,-0.201758530992263,0.240287136705769
0,-0.0519675735005736,-0.128000353436236,-0.22723544791623,-0.123276531283,0.0982448661896265
0,0.000229866179692097,0.0632165681678062,-0.219248272203049,0.04133608316971,0.494252659042104
0,0.152781732013034,-0.0728475432229087,-0.277940865500816,-0.063262527279473,0.36162141873938
0,0.0239590972996363,-0.0457822778931839,-0.246575468570667,-0.158465438540862,0.573054210976015
0,-0.034109258676447,0.0255072333813585,-0.136191491465336,-0.0765681288617041,0.183586218508317
0,-0.132791441043516,-0.0742723802474004,-0.287524655184428,-0.126023167552825,0.588812235477375
0,0.109317276710945,-0.0443802126531342,-0.187126590318254,0.0113876922826277,0.626632701627229
0,-0.0504600658732333,-0.199644382657294,-0.294263670551606,-0.217837772803143,0.665105324651278
0,0.0589347091392734,-0.259298454447253,-0.278184645046153,0.0303450708426241,0.551677064045087
0,0.00974918021015873,-0.0240262590882041,-0.30490602134024,-0.164503482808043,0.422743795026392
0,0.0747807806241043,-0.19677487330613,-0.264201529444547,-0.249865259926057,0.371102918930463
0,-0.0677850419012305,-0.112980329357355,-0.276867806856456,-0.195680612161995,0.22879766644476
0,-0.0697807405601249,-0.0923131947316767,-0.234381303573998,-0.0445393804108955,0.392394096526069
0,-0.0300468916079079,-0.00213483228654761,-0.366061507369178,-0.0881913875279128,0.235253198810832
0,0.124945287806071,-0.0907639099641884,-0.274109930599124,-0.0914724721041426,0.097105508507234
0,0.185501867293339,-0.131756125523634,-0.117941548230793,-0.09542604603109,0.354009661437185
0,0.102380589631033,-0.220677582828003,-0.231265250123233,-0.0715677387055941,0.652125595505613
0,-0.0163060812290046,-0.0930629585172736,-0.29850991805007,-0.10855966536902,0.622856117490531
0,0.113613046198852,-0.131246301426632,-0.262789297604119,-0.0115168366207866,0.691507781128456
0,0.0770190330572115,0.110585446251575,-0.15529396533404,-0.14249920930139,0.683029384942545
0,0.020252147749585,-0.220744298258365,-0.28468720918786,0.003367002083836,0.443417122336802
0,0.106687487885746,0.0464368765087657,-0.304619747186768,-0.106138642652746,0.329067924975071
0,0.0414573964663612,-0.124058415860304,-0.253825792697526,-0.125796984431019,0.636268040796146
0,0.123903641586203,-0.0647997396172172,-0.269369491916141,0.0166605175901321,0.335610647831781
0,0.0924076306271064,-0.0825242086892634,-0.393347228608367,-0.261737682447157,0.0968832612113182
0,0.0305127692239567,-0.138163014744797,-0.300480158748574,0.0616128910316967,0.491161841870247
0,0.0697195235285457,0.101128436378442,-0.262471589600943,-0.0191032394841705,0.105845732246875
0,-0.0297552788762363,-0.0407762607547985,-0.298711526154753,0.0612828317096431,0.582753457421944
0,0.0564222581679176,0.0615021822137788,-0.122013398809539,0.0381199259338092,0.442429624235631
0,-0.0434685187980457,-0.194840413674141,-0.21977504946407,-0.0808300212935898,0.264803848278461
0,0.0107907624641094,-0.0181569231241838,-0.29940861726129,-0.208104278814389,0.302778315030534
0,-0.0311533285161462,-0.221602838730485,0.0217593141564555,-0.0629555722956279,0.63645758718536
0,-0.028046676109958,0.181751295478993,-0.129613614049697,-0.0621964766961143,0.545898481286604
0,0.0341390947186942,-0.150091545397998,-0.178016539422308,-0.105220060458855,0.311560392951838
0,0.0570281581972384,-0.121468245812155,-0.124411134971256,-0.0252516760275952,0.796517797222841
0,-0.0353389874895597,-0.117429752565426,-0.164932002948265,-0.064190249861153,0.204710726105373
0,0.112022434607526,-0.0832307042023159,-0.154465984775228,0.00960967782577295,0.20531076816435
0,0.147599070859157,-0.128894327973553,-0.27765714393879,-0.155420777866452,0.396418002173816
0,-0.0270572438065272,-0.0373471485649008,-0.436721542856254,0.00505211045230022,0.332931110910791
0,0.208092859281973,0.00526389222152117,-0.00121576116545311,-0.0246635422487552,0.24348014921484
0,0.163662956959286,-0.0140989377476503,-0.290668297062882,-0.107481329054377,0.365384093175978
0,-0.0575487143867723,-0.115570311044527,-0.226734823806562,-0.129207983406573,0.586862990749916
0,0.0662782477828545,-0.091127626465006,-0.245106642708849,-0.203168521735914,0.27889533916998
0,0.00465204149346825,-0.216875983923238,-0.165111433003771,-0.0427286428650305,0.163202220914698
0,-0.0199888957036769,-0.188328656548395,-0.083518864596707,-0.0889767279511299,0.275288678184864
0,-0.0432544364183139,0.0100641163371368,-0.304000064292735,-0.0279321884387112,0.00762987257996833
0,0.00152923288030503,-0.0289794451968861,-0.0421984716122737,-0.0779732474413305,0.448271398215273
0,0.0786385705765871,-0.0879454364723868,-0.246252861844521,-0.178362903461126,0.548808627416666
0,0.206539772930387,0.0191679980145394,-0.29343662231214,0.0061722161616886,0.649864487986934
0,-0.0160743625038786,-0.0426297313418149,-0.115786672702952,-0.124576767844428,0.514465474241934
0,0.123334896456198,-0.235386517134556,-0.241562456027701,-0.0703700241736749,0.414139639895199
0,0.0690786692630783,-0.140096406310977,-0.338109243773573,-0.079942122847902,0.520246968605149
0,0.0624806876236009,-0.108710185602069,-0.329969088068941,-0.0674356240518244,0.385314030739581
0,-0.0184848984487729,-0.0686891015282341,-0.0873732545413614,-0.16922316583827,0.400894464619291
0,0.0790809086438949,-0.0798819813666602,-0.365572589655215,-0.133135902089671,0.478317226868495
0,0.0501897796278314,-0.0910199272959901,-0.211263677438437,-0.0630087883843654,0.508393048338266
0,0.0889037126061838,-0.0121509275451831,-0.31315744787508,-0.152191276572289,0.369251241536213
0,0.0399160795026722,-0.126456455494657,-0.175379828812143,-0.212705196812964,0.397752584121126
0,-0.0159488436319492,0.0536665923139189,-0.301284006970391,-0.145101987013857,0.683306543212354
0,-0.00435249992193092,-0.174820535704039,-0.358042307041044,-0.121983936313864,0.406066847524783
0,-0.0237586256577402,0.0578858274654815,-0.342388833309003,-0.111553285185038,0.494469005046333
0,0.000304379265985359,-0.0623688401187781,-0.365620690670823,-0.181593842308309,0.386925335502647
0,0.0790051977648389,-0.00628137879721964,-0.0314738284750328,-0.0062737873294509,0.545110676390971
0,0.0183265751780057,-0.0214028123750098,-0.434774436766484,-0.0876890434888164,0.411726922143466
0,0.167834937860051,-0.106288525953395,-0.135572822690783,-0.133894899424148,0.167986796867877
0,0.057490035343329,-0.0906632758318476,-0.26513517349225,-0.172325900138656,0.840329376419378
0,0.100355784811462,-0.12195075061449,-0.334263200628077,-0.0481739704668279,0.385248312785452
0,0.0662332213381839,0.0751448930617609,-0.187889544649764,-0.0634197931544385,0.234007073710894
0,-0.0713892808398544,0.00601885769383996,-0.43097116199693,-0.189280863719052,0.151400805148832
0,-0.104999640695103,-0.12899378718155,-0.315258280715314,-0.00795945871704265,0.363203112433822
0,0.0104642834640985,-0.111767696900207,-0.214193562866825,-0.0462523163125514,0.641680122074829
0,0.13409863833532,-0.109984845036897,-0.283096486591679,-0.11461212976488,0.539453115279623
0,-0.0250743874719547,-0.0631405448533789,-0.0747617407974423,-0.10951477093014,0.538399947284554
0,0.0306127365059915,-0.0961916159617161,-0.244320917513333,-0.0136251983015836,0.350648234515242
0,-0.0014174202109433,-0.0332475095252254,-0.485332865872433,-0.117179689039084,0.684638074400284
0,0.0162713883035432,-0.151762063633006,-0.300591635784004,-0.174760103325623,0.387902128033036
0,0.107422053193556,-0.0988052128202148,-0.393907640459965,-0.111032965982929,0.606641470140802
0,-0.0428558406692012,-0.0128907856153624,-0.400787603355399,-0.137734424544218,0.389284468375437
0,0.0780386658768679,0.0225384194739078,-0.39325320693079,-0.0608789182718383,0.302215273844297
0,0.123862045137625,-0.287919483695732,-0.184081664890817,-0.106413107357314,0.304531213149461
0,-0.163906230252186,-0.0576171413364236,-0.374807263497748,-0.185774802907639,0.538958328976296
0,0.0892396570030889,0.00048454487780078,-0.296998808891691,-0.0151984523570201,0.649913904236997
0,0.0445680199565438,-0.226636163489019,-0.286440420179162,-0.113626120558317,0.375003725280127
0,0.0923957118065941,-0.15328186166335,-0.139104357267773,-0.10335424114926,0.532915600709607
0,0.0108737027500923,-0.0622019962971976,-0.257577243158069,-0.0650665022261093,0.273280812773815
0,-0.132277801470388,-0.053915835406088,-0.326774681150282,-0.0442392687662862,0.409521031087791
0,-0.0456905794993039,0.0841679701225656,-0.269258016954872,-0.0847951287905195,0.640569102433578
0,0.0270803801865948,-0.107764864243443,-0.173803657729951,0.00156961015400306,0.495461124311137
0,0.0685516677338113,-0.140340681525357,-0.222113954066683,0.0215724405302178,0.413232962434214
0,0.128796166842608,-0.0403392119319172,-0.351546043590772,0.00208381613286342,0.779231158598334
0,0.0891148502391455,-0.0433483104334783,-0.263162316515695,-0.00248566751656028,0.578897640404896
0,0.0275711324913448,-0.101244613103896,-0.234508212481285,-0.0496123175916418,0.928442145875545
0,-0.0295834982037726,-0.0279092656176842,-0.136239632133358,-0.0768225713834764,0.561896744588635
0,-0.106077952785326,-0.159127758688206,-0.136210004411898,-0.222108912295449,0.479911347610203
0,-0.0277614889358348,-0.190316820777277,-0.258382473615387,-0.175817641899557,0.0663580249449673
0,0.120904481967309,-0.0653899664153091,-0.166529418611715,-0.0983490903808404,0.477599513771467
0,-0.0778241518011251,0.00803908827869267,-0.278247651631514,-0.108934604923627,0.552207983091996
0,-0.0408889058097111,0.0239831341546819,-0.284246060662819,-0.112756871526613,0.568536755651333
0,0.068460821236737,-0.0597082409921357,-0.197898027851516,-0.102456114079259,0.426482683905213
0,0.0554048845271597,-0.110381500512147,-0.342752068600116,-0.187235365024083,0.326599940870415
0,0.0132998647877859,-0.139734914537706,-0.147346401873634,-0.151621249852267,0.6160399401926
0,-0.0015696182500182,-0.283483284173936,-0.3264216646682,-0.00983692762625631,0.859782536580136
0,0.0500828994729284,-0.105274611690388,-0.227970035743637,-0.106945846263591,0.187962279588819
0,-0.0135846452317058,-0.0321715513395891,-0.202861438287874,-0.0846418204096295,0.67878712974877
0,0.0298048347172209,-0.0687730675403504,-0.27504820786481,-0.091191133730476,0.409404221071706
0,-0.124574163217494,-0.158453997536695,-0.317844460080283,-0.198794915533141,0.375967590805783
0,0.0554517147767754,-0.122715335752935,-0.264748321272548,-0.0636383913441789,0.376945571381425
0,0.0557223567301591,-0.112263233166966,-0.170372839045999,-0.126356843499314,0.0924747149660746
0,-0.0623476107921429,0.0560174254826313,-0.277846398209056,-0.112537850668753,0.311260898859699
0,-0.0585049608453972,0.0128308740826178,-0.258129154956346,-0.101689413007416,0.286302641853824
0,-0.136283678105364,-0.108584643852082,-0.278669354242865,-0.0653911163705433,0.275264829174434
0,0.0400642834651896,-0.120900324903058,-0.187546579212086,-0.197057657842406,0.400810697216838
0,-0.0528168348757021,-0.122086768514178,-0.143979990590399,-0.00562897775537544,0.555268538816507
0,0.0440962834344531,-0.0785739102855525,-0.342563238098968,-0.0886653768306853,0.557363186952711
0,0.116706532937264,0.00751893170248967,-0.170745496356702,0.0134089593050453,0.240587601836032
0,0.105695227380606,-0.0108591657473692,-0.137564131840839,-0.0359366306034888,0.7787598624139
0,-0.077089722081693,-0.0955107680597287,-0.222340654766118,0.0732228280305899,0.175223365104824
0,-0.0283759146182178,-0.105033042435134,-0.240663841715541,-0.129047085201788,0.591524830759804
0,-0.0205896217755686,-0.0810396923339668,-0.206714877119337,-0.0721721303544573,0.280202935513119
0,0.202666067833986,-0.11398260688741,-0.273755580526594,-0.0637531461543165,0.205823806786671
0,-0.146462661353669,-0.130640096183372,-0.346217040908969,-0.0248927011936935,0.816367686497549
0,-0.111689113259281,0.0188202665003076,-0.16478995194164,-0.0812130688675233,0.337709168756125
0,0.0759549323023771,-0.00796043610121472,-0.0993540104998544,0.0714426404029603,0.520223240224892
0,0.0638917437314002,-0.0592914618268914,-0.299254291420531,-0.0704511260808019,0.593334210990896
0,0.0349559712317545,-0.110708150705107,-0.300106504053187,-0.034662851258299,0.305258943033014
0,0.071245673122929,-0.0998981527321226,-0.239327260009673,-0.0151418546331553,0.515369201355507
0,0.0330837939377502,0.0925527914976581,-0.295183764866438,-0.235290043049791,0.32133128728665
0,0.0807515290598288,-0.0900712953700964,-0.247529933139118,-0.0798828847662917,0.423192627169194
0,0.287393077785903,0.0340371165799488,-0.283260276463332,-0.124897879538097,0.493495902610251
0,0.103985937732642,-0.126366941375827,-0.295325502181826,-0.100752437065548,0.149874104739788
0,0.0573835879904607,-0.126679173843995,-0.308633469293273,-0.0526209484993007,0.563946660427221
0,0.22147085411462,0.0354235257632666,-0.160336045033648,-0.0829262794688505,0.235540346737621
0,-0.178443563798008,-0.0812504774054038,-0.213037472159987,-0.0826301591373472,0.402720475332604
0,-0.109708992651972,-0.0337620227211432,-0.122791437494908,-0.0355698224223975,0.0746794190764285
0,0.146973431775484,-0.0310633304676104,-0.300818214544109,-0.103926809288174,0.66088830189806
0,0.0814007512252869,0.085423995582035,-0.262651336167089,-0.128036476986276,0.434100532544075
0,-0.0509314698131416,-0.027707119802968,-0.277992728620528,-0.052469528498958,0.0939958240834212
0,0.115588168213119,-0.127800702737389,-0.278089275718885,-0.0943413162252088,0.289185757832264
0,-0.138584870879296,-0.129110389704857,-0.220391694631362,-0.175867991608765,0.326666564732297
0,-0.0394073336155701,-0.0505220827855006,-0.160482822095753,-0.0223627678247988,0.515749113018007
0,-0.00935607148628958,-0.00670201079033972,-0.302594572397586,-0.134540691209435,0.687607406344985
0,-0.012874207089049,0.0240595953085621,-0.156754540017019,-0.140794887351045,0.609790039178743
0,0.0557182328701491,-0.138620518372134,-0.339152656940308,-0.177566603966265,0.581266263881065
0,0.0247640634389619,-0.189524216132611,-0.225483628341784,-0.138517163296427,0.29513046881977
0,-0.0246119482314505,-0.0965703927178469,-0.00374986895470261,0.00789774356549906,0.830972126261077
0,0.0452827181059967,-0.16886968794933,-0.24326639069897,-0.0982855915372086,0.533803807566598
0,0.0030958801529653,-0.0309600848515301,-0.235047126987649,0.0722489929975779,0.203788228263894
0,-0.0875245149669415,-0.201896421972454,-0.345455700901492,-0.186924418055122,0.433594711659629
0,-0.0521394481269867,-0.0827885116292041,-0.246130126845839,-0.0207386536759577,0.206132777586586
0,-0.0282440961786792,0.01327435179291,-0.145853594114996,-0.0254827279101304,-0.0777313498627027
0,0.064290462288103,-0.0544408437710505,-0.187389742777487,-0.032943530834838,-0.0650083987916229
0,-0.0166266866194106,-0.134647567670672,-0.141198768647148,-0.109266050457583,0.696526788221118
0,-0.125057163970871,0.0307975754145122,-0.24150373994448,-0.186415909060608,0.646262178000758
0,0.0472700719100996,-0.0143870168582583,-0.310819745943501,-0.0441051755580117,0.339302726507817
0,0.239460315386655,-0.137212015261088,-0.236740399450623,-0.167764876429837,0.450231112340472
0,0.0676429319608879,0.0589049080761122,-0.117178912570852,-0.0929346252764503,0.354979080071035
0,0.0736993309094569,-0.0681388969446365,-0.345329008646766,-0.0793637366182386,0.562319632523103
0,0.0343599063449453,0.0154851561592533,-0.308484424459118,-0.12009948441898,0.418168773730555
0,-0.0370836703275648,-0.00877408520909255,-0.150531491280402,-0.134983384100173,0.432464250530976
0,0.0736288709416991,0.0365099209554842,-0.37195993192359,-0.128010141400525,0.511557929250362
0,0.148741270668701,-0.158088508946712,-0.293781115475598,-0.0167754156746219,0.354292305534268
0,-0.0279181967737583,-0.086350927378442,-0.13802149021037,-0.0376005195717926,0.571780671018323
0,0.120048915342193,-0.10652385249976,-0.35068973600018,-0.151503225382282,0.525154484955765
0,0.0154018988544958,-0.0972649982605407,-0.196260592976534,-0.162561398521295,0.179436614617749
0,0.0858772988780058,-0.010991818801295,-0.101808383721155,-0.0689866913473272,0.225240530223105
0,0.20320902130588,0.0482345101571776,-0.344053607194408,-0.00682997560391149,0.601673137525218
0,0.118884699438228,0.021190880161194,-0.158243186780249,-0.015241439782781,0.391506283691234
0,0.0491635867589558,-0.205823400325658,-0.12101858484766,-0.123959326704122,0.161273720198196
0,0.078792700667694,-0.101888892140463,-0.0918078450737747,-0.0748938637765988,0.415378060159639
0,0.0774408069345495,0.00979953658452197,-0.215827560838882,-0.166873514918953,0.799014464804933
0,0.0513290576170649,-0.0817959339144263,-0.253804538314154,-0.147659285816763,0.271599441295369
0,0.00663769744358517,-0.237141285812508,-0.326102696963563,-0.111160363108306,0.714724800086841
0,0.0375870723314793,-0.154175503001015,-0.231706831478544,-0.00743173295665406,0.708819381489294
0,-0.0393681526718192,-0.0396397442867516,-0.276591290115798,-0.0801006718522857,0.252349259091749
0,0.0118540404258662,-0.075406840193242,-0.0434339257833363,-0.0395417281070463,0.519834983202626
0,0.1077497553738,-0.121530504769729,-0.355285002969556,-0.178517583757832,0.576488780628145
0,0.0706452403065492,-0.0149913672793945,-0.274671698685515,-0.0254380986407534,0.415893787715894
0,-0.0186456627036051,-0.189853256405697,-0.201629066211351,-0.131389747467174,0.330209221552968
0,0.0934397044483653,0.00731731487017294,-0.199670008840051,-0.106664746042659,0.427366322265438
0,0.175239954157443,0.014354305775616,-0.237635197654996,-0.17211675318301,0.834298900509583
0,-0.0949738899807318,0.0604447961518734,-0.218264030345138,-0.192732671991643,0.238108598318217
0,0.0574489304320373,0.135396566008507,-0.199837939242486,0.0604533682845391,0.155917551982717
0,-0.0270133352739304,-0.138702441931086,-0.241781968391733,-0.0666396763064854,0.444254468210104
0,0.0648595797686122,-0.224536062243516,-0.106172136729774,-0.147594487850528,0.274651327078288
0,0.0696531365657812,-0.0207288424252281,0.00032593497229319,-0.121365317246699,0.454197151621352
0,-0.0996938937934461,-0.194843561655806,-0.32224364221542,0.0472823869263288,0.384250933470124
0,0.0396630534452018,-0.10527810149544,-0.16712652844704,-0.00738729419079183,0.487603744063946
0,-0.0635849742926023,-0.125061145408631,-0.23603691183454,-0.118836297284503,0.426272468505356
0,-0.0126642689064346,-0.168571805083509,-0.245630882384849,-0.217722451134881,0.258375965131845
0,0.124552577762685,-0.0172557927868376,-0.286416160862206,0.0104783699735388,0.52400518500125
0,-0.0470520955116156,-0.0107874331664476,-0.083755978544259,-0.011790171082318,0.233664443502851
0,-0.0373210399753905,-0.141173299862534,-0.221071658977238,-0.0966088955165836,0.29632907174994
0,0.0497695024715096,-0.308477099230457,-0.387900781356359,0.0178146089010338,0.369640988930838
0,0.0460464471924215,-0.178281353729041,-0.180097960587549,-0.126627291014869,0.00594152600295772
0,0.186599658037829,-0.0787055620478318,-0.16379980563901,-0.0672731004782414,0.342809450181445
0,-0.0502772759288245,-0.0115914016014648,-0.165017041670139,-0.10212741175573,0.738484494378826
0,-0.0466901793427467,-0.344977867531734,-0.168588986436359,-0.021849432480847,0.318088678814873
0,0.0514046863099183,-0.0346498535194147,-0.286490977221525,-0.163935786759254,0.366303437738169
0,-0.0467625786360103,-0.032340494543155,-0.377232803205631,-0.102919360060554,0.693318750712206
0,-0.0241163456845943,-0.0429080799206884,-0.196297173063433,-0.0381810996464348,0.470212376017426
0,0.0677314114910682,-0.118800731823062,-0.16740927737677,-0.0392304883352012,0.206935888319165
0,-0.0643902739857618,-0.110678984238933,-0.271556311537191,-0.11360514825277,0.324627788388791
0,-0.0292045136890154,-0.224565498742036,-0.300788215572752,-0.03176483373679,0.540734473067571
0,0.0368646503898396,-0.0278361451503407,-0.0989170062655891,-0.105231853580886,0.335620450172635
0,-0.0556242888700712,-0.125860870641047,-0.209142062976659,-0.0962275494307395,0.554698386875212
0,0.0589571668581079,-0.0989157526666416,-0.268870096582631,-0.0573544275722017,0.33313957451279
0,-0.106620583918745,0.0667829721488794,-0.127819656976166,-0.0923024284191495,0.514463546669134
0,0.0874976342315882,-0.00866810373961506,-0.292120593046322,-0.0945859507363215,0.206562127351217
0,-0.0395937994457449,0.0684690826625213,-0.257492227600899,-0.0610638511065679,0.692469757608503
0,0.0522537190768405,-0.193853841964115,-0.285480565454397,-0.0801138388896982,0.409997018408935
0,0.0292472470649217,-0.0508322339676519,-0.171020390186549,-0.0103555054383045,0.487740495209579
0,-0.146280320389789,-0.083043665772329,-0.172494050502381,-0.166070591003156,0.158314923698157
0,0.0455914094921153,-0.0831605861340671,-0.330838083682354,-0.125447631067225,0.280299083337276
0,0.0176562257586261,-0.0342156894693703,-0.379296034818326,-0.137271042050739,0.196970704822736
0,0.221886468582076,-0.147225503678223,-0.312680974349919,-0.0857739738881593,0.601893522027992
0,0.122230119103975,-0.149263031184726,-0.221026587959179,-0.161855365783463,0.349157621290042
0,0.0770695888486019,0.0183706763180386,-0.124286536738482,-0.131293946274858,0.11887242704269
0,-0.035189634501163,-0.0441805170350495,-0.165435160722324,-0.136746682215176,0.311251565951478
0,0.0234076344185309,-0.0782934710616397,-0.423939683728407,-0.130890952003826,0.441224189920152
0,0.103772625266338,0.0116250764041281,-0.109284584498656,-0.134171272513453,0.323848069697233
0,-0.0671925743217695,-0.263878727667269,-0.315615935808205,-0.129676361239014,0.68233971793025
0,-0.00390243022643434,-0.153102663907481,-0.23957537606709,-0.0289194848727744,0.489319012384614
0,0.0834211359125729,-0.212128764942755,-0.374804603983487,-0.153429314337674,0.243915454604206
0,0.0645760839458515,-0.148653706796533,-0.156667694803418,-0.0558752834071259,0.613985814865978
0,-0.0194408733344487,-0.0614506701970202,-0.245615644861594,-0.151577244006046,0.373650650158239
0,0.0656217107479335,-0.083702462464759,-0.162337810357146,0.000104607528842518,0.419852989217569
0,0.021066301296694,-0.0648610324252707,-0.104828920699716,-0.0669919598987857,0.51231784491557
0,0.128294551211289,-0.124375126816692,-0.341086511857755,-0.0958699867227343,0.491062909556139
0,0.0770906625744003,-0.168207106533258,-0.174367160150645,-0.021196575231749,0.442236039632145
0,0.0444685575882239,-0.0605007297216802,-0.202879224658934,-0.0618307503517588,0.454396201806939
0,0.0612607527869764,-0.0544809332227943,-0.17602688413897,0.0268912095718484,0.155845896748437
0,0.0533650579324803,-0.119363385093518,-0.192416844712866,0.0224455628989609,0.753438215829393
0,-0.08460058928988,-0.0855690995162842,-0.213726944892259,0.0517871129674881,0.321297269928108
0,0.0150075559613137,-0.0173023831897421,-0.2242785917526,-0.000277742102854472,0.0288951716348669
0,0.125723411229289,-0.0858626103312097,-0.2212083226782,-0.0167187455544899,0.63531803819318
0,0.0528532272780476,-0.0441868202357307,-0.315596407025752,-0.0141085454808104,0.565639267048384
0,-0.0625887603954903,-0.117499144999825,-0.394883041156429,-0.0647173154006298,0.304985709681459
0,0.112254885796049,-0.134632426932725,-0.14131365612793,-0.124096165047509,0.439280269009484
0,-0.115616191291179,-0.219039560011957,-0.205176401804363,-0.0583752866165088,0.505539733408592
0,-0.0608882875030049,-0.0730402729956268,-0.23934524290093,-0.0581058222146618,0.685569569155368
0,-0.0817416829736261,-0.115085236725728,-0.111854626912277,-0.13962833709709,0.35943356118609
0,0.194622950723689,-0.00266359749093838,-0.220579546433583,-0.0775374727545169,0.319148048122102
0,-0.0128758813811218,-0.175177848500845,-0.311842091306908,-0.0991591255673109,0.341026718777061
0,0.0899642610627981,-0.0249543851810521,-0.164785044678047,-0.177405646365546,0.583804551406046
0,0.0485048967186235,0.110981139186393,-0.231096101100422,-0.0390828433933983,0.0458916143374668
0,-0.0153340719034946,-0.0077790593831842,-0.313165616898686,0.0398981468582042,0.8032799723658
0,-0.000766454366327926,-0.282772323579455,-0.244677057539412,-0.0528488456223723,0.503011386487177
0,0.0511786172887726,-0.0809041353866351,-0.0443989598678623,0.0123701672284206,0.473069831081259
0,-0.0224356240983154,-0.11438417522454,-0.258695421714748,-0.0851824005143963,0.669675256747616
0,-0.0180286869387361,-0.137945816947724,-0.295084187308846,-0.00701930762350782,0.749105378971002
0,0.0479526000518049,0.0504602979941561,-0.314853430989996,-0.000166448563589744,0.060865244572106
0,-0.00247748680707697,0.0474200211071017,-0.357766701189529,-0.0532717997825732,0.406945902100917
0,0.207648732028781,-0.201686595076893,-0.321319448541274,-0.0495451279892369,0.281083539416147
0,-0.0218847209804807,-0.0971290816916514,-0.336383859541846,-0.110267448654258,0.496829543958269
0,0.0205864517461543,-0.135644458422114,-0.222782476157552,-0.0981589084613178,0.307753825999277
0,0.056084786110389,0.0209900258624303,-0.293103174043234,-0.125005346566918,0.406295984069619
0,-0.0310252414423963,-0.0708683270272481,-0.150820522297246,-0.0532650421130753,0.368623240208067
0,0.031939415233789,-0.246327547959856,-0.340345178038962,-0.106739163776451,0.149887332487407
0,-0.00268016711919707,-0.169364398653624,-0.0713883525892855,-0.167561102449335,0.525725367710922
0,-0.0471905362246508,-0.0518659799434474,-0.0577432761023544,-0.131561035308395,0.545493958484617
0,0.0643842305882654,-0.150241624301674,-0.280188659233341,-0.0762849356053739,0.354590555526045
0,0.0538553250476531,0.0511265286431189,-0.129706146606238,-0.0669798160580676,0.241045272525309
0,0.205942949892108,-0.0433975611209037,-0.22382534683944,-0.0970449238440798,0.279722432001561
0,0.0716902233654304,-0.30646122443365,-0.184655744226238,0.029837185666245,0.162458144436345
0,0.029131590623907,-0.114856616692517,-0.280142883188316,-0.117055212967774,0.612900606820535
0,0.00817237740165521,0.0906533749530345,-0.287016870139261,-0.0795197936574097,0.510081193020866
0,0.00177126828156108,-0.0178091110457755,-0.446251366665093,0.0305895378088053,0.511777001630959
0,0.0308769174534804,-0.0051304184529066,-0.259533113838271,-0.117801532104772,0.480787863864971
0,-0.103731519809582,-0.187601715920241,-0.173179739447434,-0.0767858464077296,0.664244331726694
0,0.0554251347120111,-0.126962944835572,-0.068139655343067,-0.126654441158121,0.393382255411556
0,0.13395606222859,-0.0305092926807227,-0.213702882724316,-0.00204964828815093,0.52495833130207
