"Placebo","Budesonide","Budesonide+Formoterol","Fluticasone","Fluticasone+Salmeterol","Formoterol","Salmeterol","Tiotropium"
0,-0.37461090245328,-0.508690227635359,-0.159166652953554,-0.293671526907349,-0.0246562464750628,-0.278278684614821,-0.471830870248199
0,-0.373313702736529,-0.502303198527161,-0.15970006603642,-0.292543653709615,-0.0246276744677139,-0.276051360445729,-0.471541443269924
0,-0.37521944121841,-0.510648616459002,-0.15927067593115,-0.294496255422125,-0.0284072397155637,-0.272587249510951,-0.473953324756697
0,-0.385387485649922,-0.518410985405869,-0.160557270884258,-0.301233535850529,-0.0300029069595985,-0.271400360864678,-0.474142035284769
0,-0.380080035567546,-0.517331060830634,-0.164382572119334,-0.299228293192197,-0.0331526007574281,-0.270236286287555,-0.471789986193475
0,-0.376729064068975,-0.515418122568416,-0.165309956533728,-0.302429314312761,-0.0302324639308497,-0.266495954857582,-0.472447985710996
0,-0.378137705604864,-0.516485357282545,-0.16247424264326,-0.299413340644794,-0.0412126310157776,-0.26516548693736,-0.473964565542088
0,-0.383856127528677,-0.514253867441168,-0.166786665086652,-0.300607806588325,-0.0400425708150952,-0.26413701541434,-0.475247426690875
0,-0.382993741674842,-0.510237694949998,-0.167034738760515,-0.300112051689619,-0.0391805224111731,-0.264438221991725,-0.475939252630878
0,-0.38270983302943,-0.505511006447627,-0.167338000325573,-0.298309706088172,-0.0394119073697874,-0.263621762062408,-0.475520856413675
0,-0.385331338360646,-0.507115241728676,-0.165523325454481,-0.297593792007221,-0.0365972069298023,-0.262182404597258,-0.479556748974486
0,-0.374950954969538,-0.50699283677544,-0.163333134314866,-0.299062875542169,-0.034728748650704,-0.261357842140111,-0.481925761093741
0,-0.369850639983198,-0.501859463205693,-0.158051662736849,-0.303250712243492,-0.027835598817329,-0.258813167711413,-0.479421071684974
0,-0.356184409377666,-0.506049803388557,-0.16296092109247,-0.303138406508266,-0.0258594862844371,-0.257500254605971,-0.479993761421241
0,-0.362318949874173,-0.5009490517684,-0.162011910737661,-0.301652129517239,-0.0276151900776458,-0.25685922488352,-0.474899487981221
0,-0.364879650236722,-0.513291835482924,-0.156234600600704,-0.298177753661147,-0.0303236496832484,-0.258654162685623,-0.474458454749105
0,-0.361213725786844,-0.516884968186252,-0.158981676872983,-0.298057827270995,-0.0290846791006022,-0.253966944282256,-0.476231126484914
0,-0.371246011644206,-0.521319353857052,-0.159813004038333,-0.290941749950297,-0.0204155695275374,-0.255691398362268,-0.480166476254416
0,-0.380899209341383,-0.516743855883788,-0.158479120442343,-0.284686620645777,-0.0309501366295438,-0.256678075738442,-0.478071075822197
0,-0.378239677505092,-0.511694199583434,-0.161057452718502,-0.286157969990047,-0.0335130929751544,-0.257572363880561,-0.477479816931372
0,-0.375295403588337,-0.509187515687632,-0.156816441685049,-0.281091795091698,-0.0391527719982524,-0.256265599897781,-0.472543356183242
0,-0.368348088239832,-0.49987364960299,-0.163421125466919,-0.2853765969099,-0.0354094590790222,-0.25700494375349,-0.471878360465715
0,-0.359755906385622,-0.496101351588645,-0.1697888880437,-0.285587916000041,-0.0279701637839404,-0.255828459265707,-0.470603862017884
0,-0.370486666464738,-0.498878536511688,-0.169944009943572,-0.28191502255321,-0.0324576457785955,-0.256618726801554,-0.467779114778729
0,-0.370647405375611,-0.506975559519509,-0.170179643331595,-0.280158030520691,-0.026677458574984,-0.258714111895264,-0.46729129613182
0,-0.37258844212099,-0.504457638283522,-0.163022981718722,-0.271290301114213,-0.0267374733023471,-0.258991446665585,-0.468109106293122
0,-0.380880810608595,-0.502027512935754,-0.167766574103359,-0.275057932238536,-0.0315177004958955,-0.258741512466664,-0.461112073226333
0,-0.358340852710419,-0.503755820147992,-0.168331452975728,-0.275212256344513,-0.0379088094613046,-0.260152166816414,-0.463204855966502
0,-0.34968976405,-0.506545289095498,-0.16422748867428,-0.277273953495732,-0.0445112382780343,-0.260307335272184,-0.4697580701478
0,-0.339790351779027,-0.510906692043408,-0.169375491424648,-0.279169318533998,-0.0331036730286145,-0.259425546160216,-0.470512904472279
0,-0.332228191503259,-0.508402317277237,-0.165341516164786,-0.277890568546833,-0.0424065349557654,-0.262404798066755,-0.471613672939213
0,-0.361829884955417,-0.504226061808639,-0.165570923265244,-0.289827733984379,-0.0441789498485376,-0.263693345149731,-0.472738677637919
0,-0.367519702330653,-0.495502550055503,-0.173556277817289,-0.285698286330363,-0.0404044517737419,-0.260978761649537,-0.473929145864339
0,-0.358450763954991,-0.489808370938956,-0.177159016372201,-0.27723805501674,-0.0440345303577384,-0.258435706011351,-0.46848372608347
0,-0.347810058955159,-0.50017051622785,-0.171818006060806,-0.279673322551477,-0.0398318651942601,-0.259757333152629,-0.461206528135801
0,-0.354719555150146,-0.514083134049317,-0.172627585495013,-0.282246331390501,-0.0515471501500648,-0.265814736370517,-0.460175143951899
0,-0.335322963170595,-0.53691129241182,-0.176426214667868,-0.27807034609093,-0.04498253343398,-0.265561501050956,-0.459657951978499
0,-0.355554896541918,-0.551411767244828,-0.189222791732624,-0.276926204622085,-0.0604165134249314,-0.25470399762818,-0.453489287067198
0,-0.355638906500253,-0.534379610644663,-0.195767287066593,-0.283112851644374,-0.0659453532523457,-0.257101659764347,-0.464575697919117
0,-0.356342519026082,-0.540173927184811,-0.196465006278086,-0.280160369443914,-0.0576769565367021,-0.260418038749506,-0.463915884255894
0,-0.376355449616289,-0.515055941432061,-0.191470798616636,-0.285104368346382,-0.0624353290185422,-0.261757486132326,-0.464957607273016
0,-0.368131304280089,-0.508301359218933,-0.210163351711352,-0.299485133762621,-0.0518678626894152,-0.275236710351874,-0.472960099139231
0,-0.392427621942823,-0.540398135163984,-0.204678867457687,-0.28188145708828,-0.0737196766779384,-0.269233612810498,-0.480994191990831
0,-0.373303917899004,-0.555458032717814,-0.190192695780052,-0.283162292337707,-0.0617975442768235,-0.266504780349886,-0.4816689899279
0,-0.376702008527711,-0.559276109305146,-0.197047340652204,-0.291733838377741,-0.0702979481306339,-0.263491544277922,-0.48532781940449
0,-0.410191339179336,-0.564661867420047,-0.184988047271879,-0.303058798279725,-0.051548790518039,-0.243295538964935,-0.497875623805642
0,-0.375406423715535,-0.57564438158906,-0.196515810706818,-0.303467346270109,-0.0499830765738838,-0.23429442358397,-0.480889797162771
0,-0.408143535000055,-0.563224982295605,-0.215596185686192,-0.288706453288591,-0.0583140000835898,-0.238988510792947,-0.484389896775345
0,-0.385550508595549,-0.558781516114613,-0.211032518662415,-0.281682119151514,-0.0718268864219498,-0.238169942872539,-0.492569402023923
0,-0.385240743201395,-0.570924396356424,-0.197194765747941,-0.282671174909744,-0.0907188890516344,-0.235637440463158,-0.50868419890522
0,-0.380987888798865,-0.555474878384299,-0.193555502968809,-0.273691305492316,-0.090444599066695,-0.225890139298083,-0.502200402531067
0,-0.360949871208297,-0.494601549129322,-0.183714310856628,-0.27372698939026,-0.0855127358289774,-0.231853212269778,-0.499667070001339
0,-0.396143987794066,-0.546824178969449,-0.177545449398337,-0.286847505291585,-0.0904708657712893,-0.217755459743853,-0.48058220353923
0,-0.38812009493266,-0.562934036871146,-0.178757979942932,-0.283370075022272,-0.0935565298503334,-0.21609957207926,-0.490802848693849
0,-0.409144550854266,-0.562417051013005,-0.18205600016335,-0.281117376603665,-0.0796699568629669,-0.228389719919153,-0.496730562305006
0,-0.427857552378412,-0.53273450004735,-0.211481829092333,-0.28170047857099,-0.0745260052008534,-0.227695100473975,-0.50283676766741
0,-0.446170718137129,-0.534768422795037,-0.213435047038323,-0.270653045178879,-0.0850913692983072,-0.232956457893734,-0.498163527988348
0,-0.418286053819008,-0.529610530580409,-0.235973218644161,-0.281944574385392,-0.0535680583077166,-0.236430389479617,-0.51317738027877
0,-0.374983055489509,-0.502922564604582,-0.24273031422614,-0.289428309834603,-0.0540602592075226,-0.233536530549596,-0.50689582638404
0,-0.315131479817772,-0.498827273763383,-0.238301976934599,-0.31096686268479,-0.0724528926965898,-0.239632645051413,-0.510923815584812
0,-0.301898003457066,-0.533236366053901,-0.258797301823694,-0.295722505167662,-0.0593162254146759,-0.251248094954896,-0.494076998442064
0,-0.305375740118828,-0.530786760470066,-0.255161029025637,-0.299096398640504,-0.067117404037015,-0.255056547101668,-0.506876562396867
0,-0.25719468764004,-0.564770551686841,-0.249624631365177,-0.289468327346595,-0.0759205190357636,-0.253814616165187,-0.527139753289451
0,-0.255691780073118,-0.548000212926437,-0.242091627939163,-0.288508582106326,-0.0622104528303221,-0.268639213220516,-0.518959643144923
0,-0.244502248918532,-0.526053030838768,-0.245893666925503,-0.300192211639597,-0.0403468388386985,-0.268487903003396,-0.512536794834584
0,-0.257510110197487,-0.537357847907488,-0.238422003268059,-0.311965957883089,-0.03779782206931,-0.27289604278139,-0.520338815786748
0,-0.240897704198872,-0.553722721113766,-0.237538816322841,-0.328140970557483,-0.0444639722767117,-0.266734226836852,-0.528868382899498
0,-0.270856310380309,-0.559593153699117,-0.22007697341745,-0.315404408445666,-0.0414502163617891,-0.268459631727237,-0.52859702471808
0,-0.238448642602734,-0.545633842153752,-0.211246933738704,-0.335153878278863,-0.0659582252683786,-0.269457677477877,-0.503538399647696
0,-0.221065655320736,-0.551292907435307,-0.226904618290884,-0.331109954627773,-0.0441205651024432,-0.273325499961605,-0.496460309526801
0,-0.213151465947393,-0.549917761934678,-0.219516471237502,-0.357220189106282,-0.036641389836346,-0.286258268876285,-0.517485841525138
0,-0.195664847255265,-0.514756097301139,-0.198950327501885,-0.340048322103718,-0.0599832888970869,-0.278894323447431,-0.50834477737826
0,-0.208624165772438,-0.494914954635663,-0.205929034059292,-0.345651936407242,-0.0312247071934818,-0.279610116691434,-0.495123920842667
0,-0.202658468097134,-0.481782531905935,-0.208559498341768,-0.343256822433525,-0.0502502668378567,-0.269521595869963,-0.505343372364684
0,-0.224530662370647,-0.466149436221691,-0.216884002803922,-0.348505627477311,-0.0328309032343808,-0.280636523829203,-0.505184008759381
0,-0.227080662365139,-0.399948872486632,-0.24685126270481,-0.367645361690989,-0.046922903640134,-0.286525704519183,-0.484243133764252
0,-0.191800387697386,-0.412249212989994,-0.246881923252197,-0.343334819764143,-0.0407611945618965,-0.279651294924411,-0.467935914381833
0,-0.218602088298869,-0.386102347144028,-0.241972044961274,-0.36370192604266,-0.057390851391724,-0.27708956164693,-0.460949353660813
0,-0.188996014246278,-0.414501858695144,-0.223620349941716,-0.338155147530514,-0.0584835806622017,-0.2661960959235,-0.447817761072458
0,-0.217938877504627,-0.441045752275678,-0.233810188053804,-0.347022838395709,0.00597434072135717,-0.257499718008989,-0.410818773313846
0,-0.276024455984794,-0.508048692297657,-0.228185909751343,-0.344261054269136,0.0132916147925347,-0.27773461926625,-0.413078018085592
0,-0.315847558011749,-0.546517030503239,-0.202313672735249,-0.368723536281017,-0.0196848604694066,-0.294338991291951,-0.4182658364759
0,-0.267546446938,-0.509964395058096,-0.187103916049048,-0.362817673704299,0.0364850904626522,-0.317276129112781,-0.422803076476083
0,-0.279765480480276,-0.399348213437574,-0.183851762966742,-0.340535047249824,0.0407257915032779,-0.251741574023645,-0.363540042607047
0,-0.331870942246294,-0.415168350314743,-0.190664187489867,-0.314460716739155,-0.0193243515286145,-0.2432181243234,-0.397219317488855
0,-0.320434506459757,-0.364745907244488,-0.173465559873307,-0.309042847654435,-0.0187527081091873,-0.251414363193855,-0.38127563009277
0,-0.397524542466546,-0.318190672827491,-0.203466232869024,-0.332889973641428,-0.0423597555608731,-0.27531590137609,-0.410437230319403
0,-0.424470291710203,-0.283341449993922,-0.165987582898651,-0.349493837504137,-0.0410684491937725,-0.306019662547038,-0.367205886845831
0,-0.461826521451219,-0.245357456372939,-0.174953117100486,-0.308227121311154,-0.0179462961013868,-0.281808206401291,-0.368296882687885
0,-0.539313704309656,-0.291028534289337,-0.159786763189247,-0.346100215146452,-0.0033734267033545,-0.227041023597845,-0.368651894740217
0,-0.514764193951171,-0.385774495432686,-0.119675421080045,-0.320822801201742,-0.03049544311775,-0.225650258054351,-0.333746435754457
0,-0.447889436314053,-0.40951914025581,-0.181498694788271,-0.263539131100196,-0.070520135175843,-0.219692187763751,-0.335189183565716
0,-0.439845247602963,-0.374647834451253,-0.207778445874366,-0.302967393794419,-0.0230148629923413,-0.223478233189554,-0.330207871549293
0,-0.423951723247977,-0.313026378198973,-0.177669482758335,-0.28856204508304,0.0164421846424433,-0.232271695984166,-0.361077257863131
0,-0.496577788369594,-0.419725857571598,-0.203543619728554,-0.335048513548377,-0.0587345188741943,-0.255245528648242,-0.357290880921059
0,-0.462294256730216,-0.446590159767712,-0.183285575421675,-0.311037490628307,-0.0350708466176273,-0.272745361707417,-0.357579090687652
0,-0.503467230495021,-0.401457582571726,-0.229664596811562,-0.375511435090949,-0.0571266939484329,-0.290599473117764,-0.364163607305679
0,-0.310053473745096,-0.3772459607787,-0.163770380557437,-0.320716886074079,0.0766450550637226,-0.278342298693092,-0.33945546459139
0,-0.478122750828421,-0.262476012028424,-0.171754184612805,-0.313310240037156,0.0587555098172375,-0.231552283353533,-0.343181094384142
0,-0.415110625949937,-0.294261265095189,-0.200601857457384,-0.282878176870404,-0.0854751263468274,-0.191252292120019,-0.363979259022022
0,-0.440657822769094,-0.377489132854795,-0.222493977304543,-0.29501698400086,-0.149285452932449,-0.182650798984572,-0.392993816921412
0,-0.410389858104387,-0.496927381326146,-0.186768033797107,-0.342244729684361,-0.0783828908033055,-0.200147647056785,-0.32375991440461
0,-0.446480126075365,-0.518441780214941,-0.249526013051119,-0.323258539805435,-0.187110044267022,-0.205742853840203,-0.341120640504958
0,-0.322605564679655,-0.458995553815572,-0.261072160647803,-0.275818897252813,-0.181689395194586,-0.227527118731007,-0.348822819625841
0,-0.526974441234918,-0.503698944127989,-0.252594409543064,-0.263240389197959,-0.284726890405421,-0.211515725890394,-0.349342055635533
0,-0.614301501279165,-0.654585986849069,-0.213587597605306,-0.290137142726305,-0.263984980294441,-0.265960897827486,-0.343719303190169
0,-0.434390390158918,-0.781305029416136,-0.125344023488875,-0.252033183755761,-0.244449914758942,-0.224531795474694,-0.382320813429763
0,-0.287206514294306,-0.750130368428332,-0.131354320874416,-0.274474915278338,-0.240323312054824,-0.172033880786998,-0.309381516372271
0,-0.22535450993303,-0.718144877654789,-0.192422459131278,-0.278100832858069,-0.168330992441425,-0.241035177604441,-0.360589434146078
0,-0.17639775130953,-0.682533935276098,-0.151279666520085,-0.233417572950052,-0.13362002989919,-0.2014130815907,-0.333075579850818
0,-0.267635446554665,-0.638785089847157,-0.141128004039175,-0.201669045275997,-0.301595427991145,-0.10614248233803,-0.339228134965101
0,-0.358062179050266,-0.803913165140559,-0.106243109522357,-0.100097071848315,-0.203471684737533,-0.135886772184966,-0.225571070511702
0,-0.104447606283134,-0.531517320772443,-0.030989819719167,-0.123813345861397,-0.116930741004511,-0.134413214970064,-0.270544225239776
0,-0.194704539596992,-0.49927095129094,-0.121981744955758,-0.193802429281305,-0.0384187886206653,-0.0964147450031172,-0.249839994015414
0,-0.118871127145394,-0.303341833545066,-0.150211080001749,-0.197243457840715,-0.048045115227024,-0.17882484283932,-0.221330009292248
0,-0.137153799374193,-0.0998930267542344,-0.146801986558705,-0.119621912798109,-0.124122796986923,-0.0867305050603585,-0.206914508871187
0,-0.15643551593607,-0.192736199339254,-0.0309643284517247,-0.171561439145132,0.0694743132502486,-0.131762646631675,-0.215439194263113
0,-0.0289314418735812,-0.192683079541879,0.0277571194106529,-0.177979841301137,-0.00722791386748138,-0.147439028570949,-0.305440963574943
0,-0.214291658013018,-0.165862024843952,0.0446505749265474,-0.147024429399859,0.0491740340343452,-0.175223531950624,-0.270386322470188
0,-0.117005543755355,-0.344991863443294,0.0290808365025071,-0.188338250473481,-0.00108269146873008,-0.160717940948089,-0.286604446884424
0,-0.134580051986142,-0.270892270141131,-0.0234399117461787,-0.143823364512044,0.0386388568610281,-0.134030804708918,-0.213452345087496
0,-0.174261384200359,-0.355470603065396,0.0449378622625571,-0.0283896098511199,0.0337980353837833,-0.110259889258461,-0.269843156191996
0,-0.131917481554315,-0.367313250912237,-0.0133685791658564,-0.173902717912156,0.119919887807061,-0.138957530628691,-0.328527855154468
0,-0.170115673312059,-0.323713331357622,0.00708599901293495,-0.20876541242024,0.124792548036159,-0.0875511666494231,-0.326342379650166
0,-0.144758764549367,-0.298414718765693,-0.0561381659904096,-0.17614614037045,0.195491342937482,-0.107448917949791,-0.26553550876738
0,-0.162834880253248,-0.359273451970837,-0.123362376474574,-0.174261203569561,0.214837008327192,-0.0776506311465995,-0.25020408453477
0,-0.0926391161891438,-0.350327891740541,-0.0617594897450573,-0.161051890473662,0.159119809931638,-0.0867956293057452,-0.248347697613083
0,-0.0936970974013896,-0.432773385127943,-0.00860315673338333,-0.192689709142917,0.17278066803812,-0.0816396755632151,-0.275309832805669
0,-0.134553412054864,-0.408449883362276,-0.0694455338303429,-0.249561882704281,0.115625171421629,-0.155921293871171,-0.273244862034239
0,-0.333833919162082,-0.563072096214656,0.00389982523286445,-0.210928684273066,0.0506972260694317,-0.145063529804348,-0.3382919355561
0,-0.362664696117214,-0.476788563479073,-0.0703142707582026,-0.202435701455572,0.0564577936621239,-0.130541099155985,-0.271263121016271
0,-0.207169450416149,-0.42000566188577,-0.0571322742065193,-0.193690681509091,0.0761813669317918,-0.116779815661538,-0.267797055595075
0,-0.325594741830564,-0.454231672781234,-0.0165632325992852,-0.101084518759387,0.134889611220471,-0.0762329465934634,-0.26878102918527
0,-0.114661761952942,-0.343383301858433,-0.135730715863333,-0.101489631747861,0.0945263779770735,-0.0991394519027633,-0.275193564200097
0,-0.233292082087335,-0.391512400523339,-0.127930062480409,-0.119871722936933,0.241120325774476,-0.123992713226441,-0.222813116757846
0,-0.328040609135396,-0.425974503361705,-0.0597737106329156,-0.176599890038242,0.175279886490603,-0.118724608050802,-0.238616772257041
0,-0.190057203661329,-0.404240385136177,-0.0738732481205357,-0.195501137059364,0.209717652368501,-0.102933937894305,-0.223629711382673
0,-0.279476528167566,-0.426319294296812,-0.0706012809486688,-0.220776084396915,0.19940828604143,-0.150036015187615,-0.311279391158475
0,-0.245031158580969,-0.547115099435305,-0.0730680571171387,-0.187782700301022,0.27505025604256,-0.0349507353840667,-0.3729701981239
0,-0.102199979207133,-0.464267093574497,-0.0512683986508322,-0.259833928272303,0.183770737292122,-0.0558208959440831,-0.306059944718562
0,0.013880563225553,-0.438416158901411,-0.0946412858715083,-0.278218293179863,0.156325906697656,-0.0722164508032591,-0.319442515531244
0,-0.140869734550369,-0.492675043913278,-0.0811573076304379,-0.20700453841713,0.0351093595073119,-0.089312777090697,-0.365841211945476
0,-0.106974365960799,-0.4807318229969,-0.198361174964198,-0.240268104534907,0.165012152647108,-0.0771663217138385,-0.341174913674661
0,0.0387633403306011,-0.341651623828822,-0.212130227507601,-0.26477762078565,0.1136300708153,-0.0888189985857929,-0.344762398470607
0,-0.220907729468591,-0.305917423586322,-0.0635566711880976,-0.213428816310475,0.0853157495388871,-0.0962516352277655,-0.203381471813751
0,-0.290853674108348,-0.500238197759535,-0.158294812874404,-0.255466057257589,0.115295598573305,-0.092694857335382,-0.345501588532544
0,-0.277674925472542,-0.525582943511218,-0.162449521287776,-0.140852663030197,0.0893995119235526,-0.115550755587856,-0.348671367626027
0,-0.233789091966342,-0.60974466381314,-0.178088872755696,-0.0731724261310678,0.0860086324728073,-0.122884903741615,-0.343808943124316
0,-0.124957517470639,-0.515786212081671,-0.0913398373233938,-0.140892670798214,0.186695513618538,-0.125042700589642,-0.304257850446189
0,-0.565534186574786,-0.386551937154212,-0.0553198947709725,-0.203476364809834,0.113030699391156,-0.199950341850812,-0.28327460718503
0,-0.344846111012588,-0.629394201996514,-0.126848288259832,-0.179920625431931,0.169924726056425,-0.15010138348602,-0.283322590862885
0,-0.283970859900252,-0.591558552491308,-0.14761325092574,-0.116709257361385,0.115578811896627,-0.132874150402801,-0.309307984118148
0,-0.0789655955745335,-0.183268576796221,-0.127315075636221,-0.175433598546502,0.189424564412332,-0.117129252080402,-0.289327401556209
0,-0.213083027698622,-0.126251875787011,-0.091311858455328,-0.344387438518973,0.232509445247584,-0.206090550866613,-0.39577291715084
0,-0.678289176838286,-0.437683719169015,-0.14858258093231,-0.381021283404887,0.187957405005238,-0.189415060235379,-0.388176370949059
0,-0.559593659995951,-0.493229028531084,-0.0366262787617083,-0.36963756795044,-0.14224203579351,-0.224650011447082,-0.284304685529275
0,-0.615798229943874,-0.489069661870522,-0.0579301737162284,-0.323758257561869,-0.135756426527751,-0.277586134724824,-0.450638012516506
0,-0.712013074062124,-0.333336500643695,-0.121586027246669,-0.325105427709426,-0.109578774900854,-0.221216346092832,-0.43375168787973
0,-0.297948745864136,-0.66722484585255,-0.0299874518067157,-0.180914741003714,-0.12091789204003,-0.187095336540338,-0.432388656399956
0,-0.28714065181351,-0.377405433767078,-0.236801221474323,-0.209917705150905,0.135742254065907,-0.23313076674311,-0.384341093897475
0,-0.259375450992887,-0.532669471023482,-0.237027163871818,-0.32512181969943,0.24279268741799,-0.263233616424517,-0.270181725771466
0,-0.0355143877730745,-0.522872174025663,-0.201173452413993,-0.293734375524056,0.0864669607873429,-0.242317010242389,-0.43835731793079
0,-0.243760534104623,-0.517860930349084,-0.233057910976441,-0.135769520537964,0.0588400772268154,-0.216529471312163,-0.272538093281913
0,-0.10475464462305,-0.447830714779022,-0.0737766571411871,-0.287873932227947,-0.062303933295723,-0.226917438711067,-0.358152388726292
0,-0.228745558934731,-0.639836239602421,-0.164062117396338,-0.255057435251164,0.115779265993876,-0.263321772527379,-0.425135662308324
0,0.00326575502282711,-0.623080155589475,-0.124819428748452,-0.271623751994584,0.0977404631449053,-0.198397065489505,-0.342859326305787
0,-0.182721253435189,-0.527556323493501,-0.0903369740427762,-0.171528841040654,0.0684226324813045,-0.254792080337906,-0.347024395809456
0,-0.505581216910477,-0.569993072015814,0.0342601155129555,-0.126581135644708,-0.152482860426108,-0.262193982300552,-0.288283108348424
0,-0.525238891548711,-0.597193569086471,-0.0463811024583922,-0.0786937402393083,-0.0537111070257122,-0.29140677192265,-0.296821623492946
0,-0.402407259455677,-0.72820636593329,-0.0240472659300775,-0.102117143980713,-0.0886961816373907,-0.247374776746767,-0.292992284729378
0,-0.178761739972353,-0.69355899248667,-0.0566541581137028,-0.225292327369599,-0.0403103616810175,-0.310484912664527,-0.308198077015143
0,-0.299678272206399,-0.512222670410198,-0.0374262960476073,-0.176973586622219,0.00921366063813184,-0.290081546105092,-0.282207698563244
0,-0.23130787116467,-0.503845267112591,-0.0972015881309826,-0.313123074370547,0.00974936022679196,-0.268660999743937,-0.340911268084206
0,-0.116915816848456,-0.486341985591532,-0.146065039267182,-0.303323088574212,0.022832195037222,-0.296452898254719,-0.422609780149154
0,0.0372032705859814,-0.547707136452014,-0.170208329631085,-0.287962509976475,-0.0572506042026042,-0.283918480793164,-0.430926423005133
0,0.000230405718739432,-0.404239581799163,-0.121429390349894,-0.256630515850983,-0.112767797923895,-0.258317521040688,-0.430671241331313
0,-0.00063585585003359,-0.382015065002205,-0.128053577621597,-0.204564664177626,0.00218185594992669,-0.259278262064474,-0.401774418782203
0,0.160517017749107,-0.42746144487959,-0.170123102550437,-0.204858908242562,-0.039971377824592,-0.255216512942218,-0.4972058907722
0,0.205824487360094,-0.16362962375226,-0.122806383418106,-0.211395927535029,-0.0545540464479698,-0.279592386607986,-0.409755887401976
0,0.121622904380843,-0.26339809294723,-0.153605038721907,-0.16970095239183,-0.0779915408506835,-0.269376229675122,-0.347492871491378
0,-0.176193195649965,-0.275811130744657,-0.144878555596941,-0.169684405759077,-0.138267855726728,-0.265228265731785,-0.337891294766099
0,-0.134859932980487,-0.351916972774996,-0.0986861933720256,-0.0853580900633556,-0.146532346663692,-0.240443846114194,-0.382762513254935
0,-0.178448426299203,-0.290065570212936,-0.124867274961971,-0.0924884838165766,-0.143198228511708,-0.244576217445987,-0.333468188277162
0,-0.144395682192896,-0.308930096344384,-0.0925077589588118,-0.104694055360053,-0.118683966112465,-0.210075628586602,-0.338529018309473
0,-0.222038188220133,-0.328686788373448,-0.125142832978358,-0.12826132573639,-0.0916847291738258,-0.210282867689007,-0.302136718644114
0,-0.252458285982926,-0.315289034017891,-0.126602373507725,-0.155361787927483,-0.11109060825307,-0.227548736723083,-0.333487726577701
0,-0.240840048994001,-0.29502848416819,-0.116701826349321,-0.181652262809338,-0.144988768748467,-0.225587463619712,-0.334257023189739
0,-0.176579876561587,-0.364304230243972,-0.10809810335713,-0.148549327293335,-0.092601054615891,-0.209474041013437,-0.347572143559536
0,-0.180868145678099,-0.39087299234956,-0.126561633282715,-0.142362242872199,-0.0726477444344727,-0.194263842859952,-0.364215172364697
0,-0.17580322482989,-0.404770277178224,-0.0955825269816242,-0.118184878283765,-0.100871576216575,-0.207829423451114,-0.345617563808058
0,-0.183425157274112,-0.37128175543171,-0.0924953363190177,-0.10238903590271,-0.0978495740931445,-0.190552103196353,-0.349466333852867
0,-0.229338355247848,-0.373916940929068,-0.119976153954416,-0.116896598941425,-0.0886137668472834,-0.198010900641542,-0.356439224230163
0,-0.196994927934236,-0.357087332206514,-0.100063801926284,-0.0949150568635802,-0.105894910540706,-0.171596817666832,-0.375850889749342
0,-0.158867646695155,-0.354205002335802,-0.157857955964093,-0.147339492710905,-0.132883061604208,-0.197087781598968,-0.375241964222987
0,-0.236053274398829,-0.356789209628444,-0.143993089158895,-0.139371182435058,-0.090831250379909,-0.17609947261188,-0.383960863891221
0,-0.189011849916658,-0.340915105276962,-0.138496641954311,-0.157962275393454,-0.0983126396690315,-0.167079452235627,-0.402170398392822
